DT_REFER;DENOM_CIA;liquidez_imediata;liquidez_seca;liquidez_corrente;liquidez_geral
2010-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;1.7138766584622023;2.627210057169754;3.0760857840493445;4.3101002207739985
2010-12-31;YDUQS PARTICIPACOES S.A.;0.3206282527348062;2.7988071513570087;2.7988071513570087;3.679762895745479
2011-03-31;COSAN S.A.;0.5103289036761163;1.1361399313739533;1.4089231765916164;1.5672383073682872
2011-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;3.1191095507859252;3.4895396154153038;3.4935689778983483;3.889866421880462
2011-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.1258120284995809;5.041046730930428;5.041046730930428;3.840872682889618
2011-12-31;ALUPAR INVESTIMENTO S/A;0.02889247857256374;1.608641510337636;1.6330046740874427;1.782042429508851
2011-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.033497310287438097;1.2351081325591493;1.244145691122964;5.44496196246403
2011-12-31;BR PROPERTIES S.A.;4.25632356882228;4.814240656373044;4.8681523016347485;2.344451742233983
2011-12-31;BRASKEM S.A.;0.3296131980399021;0.711107037750999;1.1225159431216691;1.363144133825334
2011-12-31;BRF S.A.;0.1711157061574553;1.0571758609254154;1.3925875228425646;1.8888954756718084
2011-12-31;CCR S.A.;0.010304007010818074;0.45931366371218285;0.47414331587382313;1.3335233618317281
2011-12-31;CIA SIDERURGICA NACIONAL;2.373021205190684;2.8027505842359495;3.377633525408165;1.2188976788316566
2011-12-31;CIA TECIDOS SANTANENSE;0.0592882916511136;1.1917174733524118;1.9594064949608063;2.8162425795009485
2011-12-31;COGNA EDUCAÇÃO S.A.;0.07659821615194574;0.7452705411508321;0.7831815954578006;1.989397380931783
2011-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;0.03923853923853924;0.215007215007215;1.0954600954600955;0.7344715837484247
2011-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1.2469222746366342;1.5078414299246954;1.5492158570075305;2.008698843734445
2011-12-31;DOHLER S.A.;1.1023795163141819;2.9588302819230696;4.637936066307372;4.369646245026107
2011-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;0.7013922244265776;1.0083521863724432;1.0182172566217673;1.82995250372468
2011-12-31;EMBPAR PARTICIPAÇÕES S/A;0.0825587217685615;0.6465098242958847;0.7363346472552585;0.9487293585838402
2011-12-31;EMBRAER S.A.;0.4751194894081302;1.0056228213044764;1.8190645777453112;1.5431337761663277
2011-12-31;ENAUTA PARTICIPAÇÕES S.A.;2.584940356344284;3.1687146513957325;3.1822773859991704;4.927653621200086
2011-12-31;ENGIE BRASIL ENERGIA S.A.;0.5014173971713627;1.0068451945746397;1.0343189695201886;1.7874999476228959
2011-12-31;GERDAU S.A.;0.21788383976924305;1.3663450839095346;2.5555771645894696;2.130330456609586
2011-12-31;HIDROVIAS DO BRASIL S.A.;19.828260869565216;22.492391304347827;22.492391304347827;36.017028985507245
2011-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;0.013729335948444943;0.28196506958064815;0.29852378048445494;0.795861151260697
2011-12-31;JSL S.A.;0.5574507374540619;1.5451391168430624;1.5966205202057804;1.2810343167420934
2011-12-31;KLABIN S.A.;1.2113508909731212;1.8394225206793315;2.1129407649567473;1.637044243355608
2011-12-31;MANGELS INDUSTRIAL S.A.;0.5073472755415845;1.2220820576462808;1.513047806727445;1.3025606700305496
2011-12-31;MOURA DUBEUX ENGENHARIA S/A;0.12772315850022148;1.389027365470185;2.1315942584744363;1.2106902944646425
2011-12-31;OSX BRASIL S.A.;1.5282389473264155;1.871865397775055;1.944735523595147;2.544714986722682
2011-12-31;PADTEC HOLDING S.A.;0.09486776426463694;0.8336970160778798;1.0546989189487328;1.1719276607764237
2011-12-31;PBG S/A;0.041014168530947054;0.5088731596598248;0.8798710692208327;1.165682271158427
2011-12-31;PETRO RIO S.A.;0.09571963527060838;4.7777417675605784;4.79183389027892;3.5499146454228607
2011-12-31;POSITIVO TECNOLOGIA S.A.;0.20011671889645732;1.1002531037776568;1.6260449150659322;1.6525368623065988
2011-12-31;RAIA DROGASIL S.A.;0.4296729657041171;1.0114783021920246;2.054763963034862;3.2759762349374544
2011-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;0.12283361853782657;0.5989288986809695;0.6065545829121509;1.1709616522218103
2011-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;0.526704946183803;2.628896307994235;3.227645579712367;1.5408357791838838
2011-12-31;RUMO S.A.;1.0817063213017126;1.4548843846512478;1.5259052049445299;1.4065385541486852
2011-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.18881693255409887;1.0759660679940908;1.802471498787479;1.5351080472752023
2011-12-31;SER EDUCACIONAL S.A.;0.0795089086598277;1.3273785769619004;1.3273785769619004;1.9654737765112074
2011-12-31;SUZANO HOLDING S.A.;1.0827560455157272;1.5381586677236565;1.775509572372033;1.7608562397769894
2011-12-31;SUZANO S.A.;1.0613934018594513;1.5054743519833909;1.7416229706221231;1.8072370161379827
2011-12-31;TAURUS ARMAS S.A.;0.160573750773249;1.0853108461062615;1.610974121932779;1.4058224006827864
2011-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;0.30264645175454996;0.9425568695194817;0.9444260813864136;1.5314805568900085
2011-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.045312831389183454;0.9357264050901378;2.3802226935312834;4.022759830669435
2011-12-31;UNIPAR CARBOCLORO S.A.;0.0364169867241154;2.053942503488661;2.1082602225154616;1.7497959801702558
2011-12-31;VALE S.A.;0.3355636971107498;1.428302600927223;1.8940416576340757;2.5426031397032443
2011-12-31;VALID SOLUÇÕES S.A.;0.7705073919908139;1.6187428233098895;2.0960106573848143;2.220763974959434
2011-12-31;VIX LOGÍSTICA S/A;0.07384517651329522;1.776549596152101;1.831590888465378;1.3406110160535953
2011-12-31;VULCABRAS S.A.;0.027547111485565004;0.7795806789872773;1.2741330819912595;1.15975372893685
2011-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2.5107913669064748;4.0833829751485435;4.435534375047733;5.81884681137647
2011-12-31;YDUQS PARTICIPACOES S.A.;0.16230284848664864;3.578585855585588;3.6552039088721893;2.376074684903609
2012-03-31;COSAN S.A.;0.7777753715462156;1.9090969027949822;2.2691413314545477;1.7688325672356546
2012-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;2.4707395451795335;2.6690940182087597;2.6692860325844774;2.9226996658381443
2012-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.025998965371290622;2.72437334420216;2.8588358859400227;2.693013814528831
2012-12-31;ALUPAR INVESTIMENTO S/A;0.04640913993949959;1.6182021656016239;1.6392647820288648;1.701599870920361
2012-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.026280719904565132;2.1187714868460907;2.1295091138251085;5.101612175359247
2012-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;0.9590837096800986;;1.3731975620096448;4.408443892864202
2012-12-31;BR PROPERTIES S.A.;0.6849733866277508;1.1051314785379305;1.123213285548288;2.0854509190747796
2012-12-31;BRASKEM S.A.;0.2597549884341223;0.6744497566373726;1.0028206567199933;1.2665802824868526
2012-12-31;BRF S.A.;0.25865978190883493;1.1483324843942124;1.552738679390125;1.899966214313869
2012-12-31;CCR S.A.;0.23305636068788796;0.4092180684784081;0.42836975594406695;1.3072448342366707
2012-12-31;CIA SIDERURGICA NACIONAL;2.25416724146218;2.7374706542182086;3.296144583803313;1.223579644564106
2012-12-31;CIA TECIDOS SANTANENSE;0.019731439887938945;2.4918610829348404;4.058010916292325;4.068910236338815
2012-12-31;COGNA EDUCAÇÃO S.A.;0.35876675792346907;1.4234975865334263;1.4666469501325439;2.4607404748341044
2012-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;0.09765408874626536;0.4253070709306186;1.333407104127476;0.8326285204683409
2012-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;0.682901562143258;0.9358093762736023;0.9476198706500146;1.5995984776078522
2012-12-31;DOHLER S.A.;0.9742559876689589;2.4217008536874554;3.785155323689827;3.9179455901960227
2012-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;0.6601312292775697;0.9077979080279636;0.9130982490679264;1.5221725064114233
2012-12-31;EMBPAR PARTICIPAÇÕES S/A;0.16208466070815006;0.718903372769268;0.7983634582020098;0.8837104958604113
2012-12-31;EMBRAER S.A.;0.6450666696109498;1.1421142371336142;1.9216824194576456;1.5456588071348274
2012-12-31;ENAUTA PARTICIPAÇÕES S.A.;9.704754797678849;12.147733980820423;12.252464274974104;11.801701859439017
2012-12-31;ENGIE BRASIL ENERGIA S.A.;0.6979327167346968;1.1474312300486256;1.1742690632665216;1.8031726764502816
2012-12-31;GERDAU S.A.;0.18371488736935943;0.9444820534662238;2.097662690194348;2.1853316046545905
2012-12-31;HIDROVIAS DO BRASIL S.A.;20.142347545439105;27.45320197044335;27.457108883981654;37.93200717430295
2012-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;0.014831506380063373;0.2875417487368331;0.3016025092061317;0.7574217533165537
2012-12-31;IGUA SANEAMENTO S.A.;0.04017082379154546;0.5291774463081017;0.5389762951042891;1.29741732680113
2012-12-31;JSL S.A.;0.2873984312201799;1.0596419717220398;1.2287634585873852;1.2624803192468232
2012-12-31;KLABIN S.A.;1.4243112297292786;2.2270705543601323;2.5077048685942938;1.6247472911664447
2012-12-31;MANGELS INDUSTRIAL S.A.;0.565189286880353;0.9719046095700439;1.1659372660503864;1.0418607013256427
2012-12-31;MOURA DUBEUX ENGENHARIA S/A;0.03838224767358626;1.1610493915533286;1.9607129563350036;1.2702456794770287
2012-12-31;OSX BRASIL S.A.;0.5518012844856144;0.684291181964645;0.7136182277558593;1.5153562581375426
2012-12-31;PADTEC HOLDING S.A.;0.10063463281958296;0.822572510418492;1.0518235217931233;1.124900536228178
2012-12-31;PBG S/A;0.199305966991113;0.7020567075751164;1.1112314853999155;1.223738723041778
2012-12-31;PETRO RIO S.A.;0.22930868382864042;5.9809945977586185;5.993256344280088;7.128675528520779
2012-12-31;POSITIVO TECNOLOGIA S.A.;0.10971199891063418;0.7939226247664294;1.38455180917942;1.5445227156712609
2012-12-31;RAIA DROGASIL S.A.;0.1934062802626275;0.8290940556670172;1.9621349371464052;3.105627287831919
2012-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;0.011444357547785283;0.09977064684882547;0.09977064684882547;0.8431712264697555
2012-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;0.37021025564002297;1.9173291254458364;2.4088394590789575;1.8034673588831285
2012-12-31;RUMO S.A.;1.0107210508056201;1.4096785618875045;1.4809149016844143;1.3197087020442217
2012-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.15753454411184437;1.0157706495415235;1.7455247410775374;1.629964590964591
2012-12-31;SER EDUCACIONAL S.A.;0.1994868282035504;0.8597949634858529;0.8597949634858529;2.038179834813776
2012-12-31;SUZANO HOLDING S.A.;1.5156641062365273;2.0986046842939152;2.337804576961938;1.660221439809116
2012-12-31;SUZANO S.A.;1.5188447612978226;2.099280777068904;2.3414869776529663;1.766622728899751
2012-12-31;TAURUS ARMAS S.A.;0.2831281430448558;0.6760426177697243;1.099860143802867;1.2211229512867607
2012-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;0.832052171542433;5.795465927835289;5.795465927835289;1.73969191140616
2012-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.07732803222109264;1.0090913211554526;2.3151010470560047;3.1024737684691392
2012-12-31;UNIPAR CARBOCLORO S.A.;0.03947889808657891;1.924217668611752;1.9742000271407247;2.1516466433861665
2012-12-31;VALE S.A.;0.46429712636186476;1.3915859945213351;1.7936373108961101;2.3984670716647134
2012-12-31;VALID SOLUÇÕES S.A.;0.4159683179519819;1.1650472048371698;1.562671051235812;1.859623372004858
2012-12-31;VIX LOGÍSTICA S/A;0.17567924973373267;1.4560355118408543;1.4985739508352574;1.348073402493244
2012-12-31;VULCABRAS S.A.;0.08751154260795466;0.7415229116029555;1.161187118373709;1.0041239867979859
2012-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;0.5667228634418363;2.557731379414689;2.8068473609129816;3.9737353733199696
2012-12-31;YDUQS PARTICIPACOES S.A.;0.09379655686144678;2.48456381393809;2.6445694007614633;2.3270799117826475
2013-03-31;COSAN S.A.;0.5281589525220373;1.1998317353927597;1.393425197402025;1.656510178729912
2013-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;1.8907718008686936;2.145272302038089;2.145401492371088;2.893708503089791
2013-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.16395267191538312;1.762851636613532;1.9761865634850682;2.4866212223164914
2013-12-31;ALUPAR INVESTIMENTO S/A;0.44273064935883083;1.77553673388947;1.804586213266749;1.9633953333588539
2013-12-31;AMBEV S.A.;0.6568946849414066;0.9829230464951653;1.191462140223189;2.782958777054606
2013-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.44140795899139973;1.5876508661871607;1.5934077406093892;3.9250641921728975
2013-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;1.1369584544410112;;1.629095265146208;4.763829400744494
2013-12-31;BR PROPERTIES S.A.;0.812437627308644;1.1989970812998128;1.2139699449069707;1.9947250129868757
2013-12-31;BRASKEM S.A.;0.3189350840810395;0.7282591337673865;1.1031517121876222;1.188894169739004
2013-12-31;BRF S.A.;0.3707566982624886;1.2009092901626368;1.5697575080034676;1.8313049557893057
2013-12-31;CCR S.A.;0.3782312937367521;0.5294473088029492;0.5453532395043001;1.3304623128069872
2013-12-31;CIA SIDERURGICA NACIONAL;1.7964160360013874;2.379674636023313;2.94776491985414;1.1906070325425644
2013-12-31;CIA TECIDOS SANTANENSE;0.1437741123846799;1.3649538719597427;2.3463013698630135;2.8854421881704804
2013-12-31;COGNA EDUCAÇÃO S.A.;0.050497607975086206;1.7083086338323328;1.7430451771267315;2.7930417063512984
2013-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;0.38564727182947905;1.194140399967081;1.194140399967081;1.409146490584495
2013-12-31;COSAN S.A.;0.5591237410688454;1.226524756593688;1.3448219115543156;1.8960662541802848
2013-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;0.6751473945519427;0.9493539020768225;0.9608998086456694;1.6047392967647773
2013-12-31;DOHLER S.A.;1.1006460150794894;2.9970746486966515;4.794354768496753;4.211147010130331
2013-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;0.9186728412269408;1.1665330027044436;1.1724213648477217;1.4765281339638803
2013-12-31;EMBPAR PARTICIPAÇÕES S/A;0.03727518873881028;0.7214683860071816;0.7851960598231337;0.9044022054705124
2013-12-31;EMBRAER S.A.;0.582043910613404;1.192261663387773;1.9938821038515049;1.5579202062827295
2013-12-31;ENAUTA PARTICIPAÇÕES S.A.;1.5308467120802383;5.29068394208058;5.495083524458289;4.822298275008568
2013-12-31;ENGIE BRASIL ENERGIA S.A.;0.5606419185017749;1.041200180976909;1.0708676633829493;1.7359078853617924
2013-12-31;GERDAU S.A.;0.29008309116259917;1.3372980240802694;2.5118352050609194;2.2224330400645056
2013-12-31;HIDROVIAS DO BRASIL S.A.;1.0409513546026414;1.7988772211222777;1.7988772211222777;3.3565392520277464
2013-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;0.024121252423103704;0.32340043788385414;0.3417376084515348;0.9077148140898875
2013-12-31;IGUA SANEAMENTO S.A.;0.031865380901677245;0.44888800698749376;0.45786332221310794;1.2466687286107514
2013-12-31;JSL S.A.;0.23909101463376878;1.2079797438122986;1.4099376392474694;1.210709553168465
2013-12-31;KLABIN S.A.;1.5340556657917082;2.4177564311134563;2.7120611088539395;1.5660505714965598
2013-12-31;MANGELS INDUSTRIAL S.A.;0.04823415658630106;0.1984644196833813;0.35605829511021386;0.8029996026305144
2013-12-31;MOURA DUBEUX ENGENHARIA S/A;0.13669009998002302;1.4138373873916725;2.556684202014821;1.3828201699843854
2013-12-31;OMEGA GERAÇÃO S.A.;1.1288329935199952;1.5619032238528776;1.5619032238528776;2.3426763381191265
2013-12-31;OSX BRASIL S.A.;0.02936145034893033;0.6677452165084087;0.6939773767303512;1.3476161322040994
2013-12-31;PADTEC HOLDING S.A.;0.11421982558393003;0.71592670375877;0.9626949252169678;1.199988442149599
2013-12-31;PBG S/A;0.1636296579996312;0.7259457849270182;1.2304977516773763;1.269064905595813
2013-12-31;PETRO RIO S.A.;0.1500509374273918;2.9945532698253827;3.0082125431180855;5.147923611487363
2013-12-31;POSITIVO TECNOLOGIA S.A.;0.16320130739903171;0.8481454441852597;1.5017559271196266;1.523277844678227
2013-12-31;RAIA DROGASIL S.A.;0.23714122689714942;0.7477960870741683;1.8662426814012494;2.807913076582421
2013-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;0.02580199416229759;0.09358655997886876;0.09358655997886876;0.8098565571151551
2013-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;0.7280588175862096;2.152501379508662;2.566562264414894;1.8010916952171325
2013-12-31;RUMO S.A.;1.0341994800709213;1.4634901178737496;1.5271498826366798;1.321930478797091
2013-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.04198248396060346;0.8066598047630825;1.7264409997526806;1.6364909760480224
2013-12-31;SER EDUCACIONAL S.A.;2.3502304147465436;4.396378269617706;4.396378269617706;2.2822934156062944
2013-12-31;SUZANO HOLDING S.A.;1.6256191888469156;2.440078798965222;2.8358149956162664;1.654346790136759
2013-12-31;SUZANO S.A.;1.6172771862767874;2.4361187696974214;2.8367416355818165;1.6492024956226738
2013-12-31;TAURUS ARMAS S.A.;0.3811917437089308;0.7530353612466337;1.061287584375856;1.1406346781286214
2013-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;0.11037109250435052;1.6290787831300053;1.6290787831300053;1.8878223721724927
2013-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.036935034017574774;1.2324048033048978;3.7923002415656253;4.049580677139487
2013-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;0.2504792469898981;1.9104185064725268;2.463760311887479;4.980051567376849
2013-12-31;VALE S.A.;0.5535854749167041;2.1069269152033177;2.536037541985503;2.088465771733181
2013-12-31;VALID SOLUÇÕES S.A.;0.7959367237547392;2.2387135573277552;2.8971211923127207;1.8633551818467766
2013-12-31;VIX LOGÍSTICA S/A;0.22213675871086838;1.1273662709706092;1.173140527651719;1.3281591152193857
2013-12-31;VULCABRAS S.A.;0.07661861586776263;0.751500048428376;1.0959719082585977;1.117693014462748
2013-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;0.593251142921382;2.0571148417397387;2.2209523095755577;3.293989692791647
2013-12-31;YDUQS PARTICIPACOES S.A.;0.024583863306550297;4.179415323206105;4.377668393603783;3.4438325370485776
2014-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;1.6838514712701265;2.1202278989697643;2.1203984501164546;3.0150519490923053
2014-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.2102825010041505;1.1252555005132325;1.1252555005132325;2.8689862525961822
2014-12-31;ALUPAR INVESTIMENTO S/A;0.30879186094252786;1.9782642688171355;1.982525459701113;1.768002967209797
2014-12-31;AMBEV S.A.;0.44545996173249464;0.7576494116802902;0.9497652737257456;2.5314706714387483
2014-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.26457673589582165;1.4582724796533308;1.4722435859824836;3.8990547889573213
2014-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;1.4626693791068082;;2.0700024652197992;4.222838763784232
2014-12-31;BR PROPERTIES S.A.;1.1615313775530114;1.808390500495579;1.8350717613729484;2.0260717059418236
2014-12-31;BRASKEM S.A.;0.2835529505459377;0.6599013923733172;1.0481355495575893;1.1354169985935985
2014-12-31;BRF S.A.;0.6277419693292784;1.5201900361642222;1.8275697278936447;1.768595222288931
2014-12-31;CCR S.A.;0.3519353323005535;0.5463513653317844;0.5607063841608532;1.270805210639179
2014-12-31;CIA SIDERURGICA NACIONAL;1.3650959666745142;1.8565920334285828;2.50442515705795;1.1302452470781277
2014-12-31;CIA TECIDOS SANTANENSE;0.06506184154103571;1.106194243817948;1.9562274557944388;2.5993439881281875
2014-12-31;COGNA EDUCAÇÃO S.A.;0.4765425703426877;1.4953880146526342;1.5335271512466897;3.8334292133318413
2014-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;1.0269159168476574;1.6064225876512566;1.6064225876512566;1.5563721160301027
2014-12-31;COSAN S.A.;0.6051338023714359;1.2024493862782977;1.33913875049161;1.8495223188004672
2014-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;0.8122002943255562;1.1364368567756156;1.1434028230546522;1.5954028435109218
2014-12-31;DOHLER S.A.;1.2853386373596736;3.104541010686714;4.928277652294104;4.070805113195617
2014-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;0.4746424386180411;0.7186603351201598;0.7237509863627022;1.3628102171672682
2014-12-31;EMBPAR PARTICIPAÇÕES S/A;0.03941198604859835;0.4196600431277769;0.49573425763781354;0.8048802516897232
2014-12-31;EMBRAER S.A.;0.6710162337499547;1.324680013059909;2.276098803461053;1.5903737461118554
2014-12-31;ENAUTA PARTICIPAÇÕES S.A.;1.0595260697785855;11.61986131076695;12.112388908477763;4.9375492421765275
2014-12-31;ENGIE BRASIL ENERGIA S.A.;0.8212203076535722;1.6451196240073978;1.681074633037218;1.709921553902363
2014-12-31;GERDAU S.A.;0.39239046026680746;1.5201545235459673;2.660913653207932;2.1163811515293043
2014-12-31;HIDROVIAS DO BRASIL S.A.;0.637778633075222;1.2292146412425877;1.4039323387238818;2.011067599132225
