DT_REFER;DENOM_CIA;divida_pl;divida_ativos;divida_ebit;pl_ativos;passivos_ativos
2010-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.019488874528933088;0.014709881259145118;-0.27366899542278966;0.7547835169910351;0.24521648300896493
2010-12-31;UNIPAR CARBOCLORO S.A.;1.5288662797691446;0.5665776738702951;13.47903655346327;0.37058680760219725;0.6294131923978028
2010-12-31;VALE S.A.;0.37644230656815436;0.20399665401599465;1.0827870441853173;0.541906821992818;0.458093178007182
2010-12-31;VALID SOLUÇÕES S.A.;0.4058586968465004;0.22887628961799425;1.3423996394798625;0.5639309725191313;0.43606902748086873
2010-12-31;VIX LOGÍSTICA S/A;2.290343134816224;0.5930126359746752;4.2372560434056705;0.25891868644488425;0.7410813135551158
2010-12-31;VULCABRAS S.A.;1.4148892774993296;0.4645865281285636;3.9484529562738144;0.32835539537741937;0.6716446046225806
2010-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;0.0;0.0;0.0;0.7679868335357589;0.23201316646424108
2010-12-31;YDUQS PARTICIPACOES S.A.;0.016251975599848437;0.011835393319876302;0.1600228556063458;0.7282433601479611;0.27175663985203896
2011-03-31;COSAN S.A.;1.059983526783569;0.3836450772956303;5.3756322144961945;0.361934942951207;0.638065057048793
2011-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;0.14437611993112232;0.10726016162494295;0.7789736110093617;0.7429217634890984;0.2570782365109016
2011-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.00044082239109225494;0.0003260509764978484;0.002572473230608514;0.7396425024826216;0.26035749751737836
2011-12-31;ALUPAR INVESTIMENTO S/A;1.0076788251322903;0.44221595598499575;3.839279523293608;0.4388461332676517;0.5611538667323482
2011-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.06087111763417155;0.04969177091810647;0.8965522252331009;0.8163439879114479;0.18365601208855206
2011-12-31;BR PROPERTIES S.A.;0.5641788886442642;0.32353461412971657;2.8419531998133887;0.5734610433707971;0.42653895662920294
2011-12-31;BRASKEM S.A.;1.523824922738101;0.40594979499071066;7.857337019179701;0.2664018608261607;0.7335981391738393
2011-12-31;BRF S.A.;0.5707708982271121;0.2685991234632859;4.024493173603501;0.47059008141022834;0.5294099185897716
2011-12-31;CCR S.A.;2.161608666501774;0.5406331902772048;3.051303041388763;0.25010687579826146;0.7498931242017386
2011-12-31;CIA SIDERURGICA NACIONAL;3.3132974622111706;0.5950237959695157;4.844357453514221;0.1795865909281864;0.8204134090718136
2011-12-31;CIA TECIDOS SANTANENSE;0.3027549479661124;0.19525179814165303;1.9358288770053476;0.6449169516579055;0.3550830483420944
2011-12-31;COGNA EDUCAÇÃO S.A.;0.38314656168683503;0.19055227893605603;14.968435547081876;0.4973352184008479;0.5026647815991522
2011-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;-1.0546954458130862;0.3812967275401397;-3.0370972990562968;-0.3615230624668056;1.3615230624668055
2011-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;0.6060204932247014;0.30432245864126595;42.143464646892056;0.5021652931601913;0.4978347068398086
2011-12-31;DOHLER S.A.;0.04745901210516219;0.036597947056891074;0.8198485109313135;0.7711485223458804;0.22885147765411962
2011-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;0.889163498401412;0.403269194264222;2.1263872185601853;0.4535377295505742;0.5464622704494257
2011-12-31;EMBPAR PARTICIPAÇÕES S/A;-15.99436675072872;0.864357611510231;16.31878633963777;-0.05404137750379208;1.054041377503792
2011-12-31;EMBRAER S.A.;0.5317928751171468;0.1871740978402329;5.961257590161924;0.35196804357147693;0.6480319564285231
2011-12-31;ENAUTA PARTICIPAÇÕES S.A.;0.0475957169967501;0.03793681629967583;2.8096969368098326;0.7970636581074343;0.20293634189256565
2011-12-31;ENGIE BRASIL ENERGIA S.A.;0.6695462856987687;0.2949749260804572;1.5150722536512942;0.4405594241667819;0.559440575833218
2011-12-31;GERDAU S.A.;0.51597396858491;0.27377024522169013;4.7528620969445035;0.5305892581606815;0.4694107418393185
2011-12-31;HIDROVIAS DO BRASIL S.A.;0.0;0.0;-0.0;0.9722353556590582;0.027764644340941783
2011-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;-0.11069402923569122;0.02839308295761601;-0.4155719951618801;-0.25650058231380374;1.2565005823138038
2011-12-31;JSL S.A.;2.807310376224383;0.615869960042644;10.305326468706616;0.2193807871258403;0.7806192128741597
2011-12-31;KLABIN S.A.;1.0683770371389238;0.41575140317990017;6.6490557985703616;0.3891429605163247;0.6108570394836753
2011-12-31;MANGELS INDUSTRIAL S.A.;2.4945054378374474;0.5794273188436176;177.58149779735683;0.23228144146518215;0.7677185585348179
2011-12-31;MOURA DUBEUX ENGENHARIA S/A;2.440206957237218;0.4246568463674041;6.658125721056406;0.1740249305936727;0.8259750694063274
2011-12-31;OSX BRASIL S.A.;0.427502502493235;0.2595062810209781;-9.19040188523024;0.6070286828907736;0.39297131710922645
2011-12-31;PADTEC HOLDING S.A.;2.0364706084742554;0.2987604437316158;16.328;0.1467050113507163;0.8532949886492837
2011-12-31;PBG S/A;1.4647057385266145;0.20818346417562406;1.8057544198103965;0.1421333027513371;0.8578666972486629
2011-12-31;PETRO RIO S.A.;0.0;0.0;-0.0;0.7183030861631093;0.2816969138368907
2011-12-31;POSITIVO TECNOLOGIA S.A.;0.653566375740505;0.2580736090446615;-7.66086742517464;0.39486977700200443;0.6051302229979956
2011-12-31;RAIA DROGASIL S.A.;0.07373792348991948;0.05122923655149689;2.040172454969393;0.6947474803586015;0.3052525196413985
2011-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;3.5613357724717987;0.5199588275356123;7.398903491161818;0.14600106835046534;0.8539989316495347
2011-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;1.195981429012259;0.4197913604991042;7.110798842474836;0.351001571024228;0.648998428975772
2011-12-31;RUMO S.A.;1.3777744234275648;0.3982247201053761;4.901424717145344;0.28903477473089584;0.7109652252691041
2011-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.8059424247169176;0.28093545459031616;2.6916728752364034;0.3485800548209049;0.6514199451790951
2011-12-31;SER EDUCACIONAL S.A.;0.3678832945450417;0.1807104617443676;1.1438152176310972;0.49121681909435644;0.5087831809056436
2011-12-31;SUZANO HOLDING S.A.;0.9112613273934406;0.39375097827553024;13.6771029794117;0.4320944677876435;0.5679055322123565
2011-12-31;SUZANO S.A.;0.9038776771586106;0.40373427090513914;12.927647677188231;0.446669146841086;0.553330853158914
2011-12-31;TAURUS ARMAS S.A.;1.4052177656156317;0.4056478591088503;4.5261302302550135;0.28867259511989896;0.711327404880101
2011-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;1.4782465664390056;0.5130063877188171;3.729888765668582;0.3470370906760259;0.6529629093239742
2011-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.035211267605633804;0.026458254975552372;0.2898248997392124;0.7514144413056874;0.24858555869431262
2011-12-31;UNIPAR CARBOCLORO S.A.;1.1748786366390152;0.5034411376657354;26.67617459655809;0.4285048020840123;0.5714951979159877
2011-12-31;VALE S.A.;0.31784243882899277;0.19283573453219513;0.8782574193089497;0.6067022869653527;0.39329771303464733
2011-12-31;VALID SOLUÇÕES S.A.;0.42453756134390336;0.23337021257075954;1.3722561171408387;0.5497045110260911;0.4502954889739089
2011-12-31;VIX LOGÍSTICA S/A;2.3542128699903957;0.5981383324854178;4.5956707005283794;0.25407147336164976;0.7459285266383502
2011-12-31;VULCABRAS S.A.;5.02668168802516;0.692415229030339;-4.47555200762341;0.137747976101182;0.8622520238988179
2011-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;0.0;0.0;0.0;0.8281446423293198;0.17185535767068016
2011-12-31;YDUQS PARTICIPACOES S.A.;0.4110221590312391;0.23803847226302915;3.1477641119552575;0.5791378081027924;0.4208621918972077
2012-03-31;COSAN S.A.;0.5214103569599102;0.2266338096382073;1.1856014766115681;0.4346553661871978;0.5653446338128022
2012-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;0.2791604195661057;0.18364584349485868;1.7937363948149694;0.6578505784605723;0.3421494215394278
2012-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.00011061356951964082;6.953930212343226e-05;0.0005335365853658537;0.6286688190736371;0.37133118092636286
2012-12-31;ALUPAR INVESTIMENTO S/A;1.121581620836727;0.4624480371992964;3.9131867720310103;0.41231777394345936;0.5876822260565406
2012-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.06588692565453937;0.05297200319673813;0.8815809061711718;0.8039835319450598;0.19601646805494022
2012-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;0.047824780690319584;0.03697633124816338;inf;0.7731625888176402;0.22683741118235978
2012-12-31;BR PROPERTIES S.A.;0.655237685781397;0.34104295705956433;2.305362962962963;0.5204873963451249;0.4795126036548752
2012-12-31;BRASKEM S.A.;2.021242180105727;0.4254158372724548;11.381518169404323;0.21047247156211737;0.7895275284378827
2012-12-31;BRF S.A.;0.6530114489257713;0.3093151010611899;6.85306228242909;0.4736748514440674;0.5263251485559326
2012-12-31;CCR S.A.;2.425225706444218;0.5700065134302627;3.2651143012273387;0.2350323567475237;0.7649676432524763
2012-12-31;CIA SIDERURGICA NACIONAL;3.347401108385855;0.6116567510348061;46.98753305687887;0.18272586141603808;0.8172741385839619
2012-12-31;CIA TECIDOS SANTANENSE;0.1251433492088756;0.09438736248514809;0.5866350366359931;0.7542339491618288;0.2457660508381711
2012-12-31;COGNA EDUCAÇÃO S.A.;0.24727985525802643;0.14678983699443962;2.2852387927062074;0.5936182583141293;0.4063817416858707
2012-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;-1.0895496734272947;0.21901668797291227;1.2451384796700058;-0.20101578965552983;1.2010157896555298
2012-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1.308332300854529;0.49041935634416806;20.075197895314194;0.37484311594527914;0.6251568840547208
2012-12-31;DOHLER S.A.;0.08576421464021661;0.06387411620321262;1.5624778604321643;0.7447641941474823;0.2552358058525177
2012-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;1.54529855981241;0.530105765760764;3.4463057143726528;0.3430442372411941;0.6569557627588059
2012-12-31;EMBPAR PARTICIPAÇÕES S/A;-6.781532290167498;0.8923974887979111;9.57104887851679;-0.13159230843622063;1.1315923084362207
2012-12-31;EMBRAER S.A.;0.616778514863546;0.21773927540366655;3.4685850779222807;0.3530266864951327;0.6469733135048673
2012-12-31;ENAUTA PARTICIPAÇÕES S.A.;0.0;0.0;0.0;0.9152664580151041;0.08473354198489591
2012-12-31;ENGIE BRASIL ENERGIA S.A.;0.6470160209707772;0.28819513297657223;1.387599038644995;0.4454219426346921;0.5545780573653079
2012-12-31;GERDAU S.A.;0.5093616666788782;0.2762795725957759;6.2467097208293145;0.5424035428444471;0.45759645715555286
2012-12-31;HIDROVIAS DO BRASIL S.A.;0.006326599088757814;0.006159811208019361;-0.07582812996084241;0.9736370396798446;0.026362960320155435
2012-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;-0.0671682733756564;0.021511874879320332;-24.97982062780269;-0.32026839158138637;1.3202683915813864
2012-12-31;IGUA SANEAMENTO S.A.;2.8853330787209046;0.6614279256774439;41.320076095356995;0.22923797968263032;0.7707620203173697
2012-12-31;JSL S.A.;2.7692471268663392;0.5757498622765592;8.663180185016252;0.2079084443893867;0.7920915556106133
2012-12-31;KLABIN S.A.;1.1132986442709643;0.4280852265758957;3.6705011135992915;0.3845196693437315;0.6154803306562685
2012-12-31;MANGELS INDUSTRIAL S.A.;17.109591559133854;0.6874426697823778;13.841244349274328;0.04017878903809311;0.9598212109619069
2012-12-31;MOURA DUBEUX ENGENHARIA S/A;1.8469705384704804;0.3929443069221909;5.968985884333628;0.21275071731658335;0.7872492826834167
2012-12-31;OSX BRASIL S.A.;1.633940514489714;0.5556854799291163;-155.31233243967827;0.3400891739945986;0.6599108260054014
2012-12-31;PADTEC HOLDING S.A.;2.8623065650949377;0.3178090980634709;35.382065775950664;0.11103251550307984;0.8889674844969202
2012-12-31;PBG S/A;1.3098319003830814;0.2394793196235983;1.4248857626944602;0.18283210200756198;0.817167897992438
2012-12-31;PETRO RIO S.A.;0.000883756989236146;0.0007597848732799119;-0.008001306335728282;0.8597214873928337;0.1402785126071663
2012-12-31;POSITIVO TECNOLOGIA S.A.;0.7486156942152893;0.26392506026113893;7.693658975223598;0.352550797826633;0.647449202173367
2012-12-31;RAIA DROGASIL S.A.;0.08485692547973006;0.05753332299458773;1.1964090048809641;0.6780038596653001;0.3219961403346999
2012-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;-3.4276072603175387;0.6375305820498642;91.22351748606184;-0.18599872553391733;1.1859987255339173
2012-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;0.6098645758353431;0.2717023280788731;3.7970625255545847;0.4455125594181581;0.5544874405818419
2012-12-31;RUMO S.A.;1.5087739236211954;0.3655110798708188;5.382495960304623;0.2422570234999547;0.7577429765000453
2012-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.7268137248251254;0.2809060475331869;2.605945837010681;0.38648973999599984;0.6135102600040002
2012-12-31;SER EDUCACIONAL S.A.;0.4213087091998882;0.214600399165812;1.0653229500687127;0.5093661594923159;0.49063384050768405
2012-12-31;SUZANO HOLDING S.A.;1.0540333883441149;0.4191582065940813;21.39656347284333;0.3976707106523242;0.6023292893476758
2012-12-31;SUZANO S.A.;0.9742799496604186;0.42278701700286236;19.691385217367344;0.4339481861966092;0.5660518138033909
2012-12-31;TAURUS ARMAS S.A.;3.3340172465060958;0.6037293234162311;7.993274954552476;0.18108164378840963;0.8189183562115904
2012-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;1.1644466779246434;0.49510593414694587;4.388178734488302;0.42518557829488385;0.5748144217051162
2012-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.04184540769930282;0.028357652178342945;0.2520890551043067;0.6776765656608815;0.3223234343391185
2012-12-31;UNIPAR CARBOCLORO S.A.;0.6668875908581084;0.3569446953050588;4.642235479019147;0.535239671869985;0.46476032813001494
2012-12-31;VALE S.A.;0.3974463523262284;0.23173786417493128;4.124771016853546;0.5830670298483914;0.41693297015160863
2012-12-31;VALID SOLUÇÕES S.A.;0.7859630909612468;0.3633167084768727;2.4229441135775733;0.46225670474236885;0.5377432952576312
2012-12-31;VIX LOGÍSTICA S/A;2.2935657417530813;0.592200120629512;4.5254259838254445;0.2582006305068305;0.7417993694931695
2012-12-31;VULCABRAS S.A.;183.32448220924059;0.7529227010992846;-9.9133681137223;0.004107049380561857;0.9958929506194382
2012-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;0.0;0.0;0.0;0.7483476109873614;0.2516523890126387
2012-12-31;YDUQS PARTICIPACOES S.A.;0.39562963643949733;0.22561844153539656;1.8812563050642277;0.5702768972665166;0.42972310273348335
2013-03-31;COSAN S.A.;0.8668947701914469;0.3435688158311079;7.264536720428292;0.3963212464129105;0.6036787535870894
2013-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;0.30515533676341067;0.19970057639705813;1.6512990971849548;0.6544226901457979;0.3455773098542021
2013-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;0.00015350039949462945;9.176988818192085e-05;0.0007888269738372387;0.5978478784684311;0.4021521215315688
2013-12-31;ALUPAR INVESTIMENTO S/A;0.8003323138669369;0.39270563763470895;3.399830167968022;0.49067822307122294;0.509321776928777
2013-12-31;AMBEV S.A.;0.06577786713659749;0.04214191978483158;0.1882298728269261;0.640670207462301;0.35932979253769903
2013-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;0.0760832279904981;0.056699283100572935;0.9749814077025233;0.7452270966691109;0.25477290333088914
2013-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;0.03947071380134451;0.031185212688484336;0.19756541478519088;0.7900848422817746;0.20991515771822547
2013-12-31;BR PROPERTIES S.A.;0.7194282575979116;0.3587628761974704;7.799644859103544;0.4986777658627678;0.5013222341372322
2013-12-31;BRASKEM S.A.;2.421778691045071;0.3847776251077052;6.789426045495472;0.15888224078049923;0.8411177592195008
2013-12-31;BRF S.A.;0.6927792128471163;0.314481097802414;5.195417748493607;0.4539413018903819;0.546058698109618
2013-12-31;CCR S.A.;2.3702512751965905;0.5887267236323497;3.0317627259709843;0.24838156603608208;0.7516184339639179
2013-12-31;CIA SIDERURGICA NACIONAL;3.4386202901726213;0.5504966723997773;8.89378777942107;0.1600923120162657;0.8399076879837343
2013-12-31;CIA TECIDOS SANTANENSE;0.35668820204096613;0.23307172360196304;2.010282191327375;0.6534326682753426;0.34656733172465737
2013-12-31;COGNA EDUCAÇÃO S.A.;0.20973089969828415;0.13464039918002765;0.9829440715883669;0.6419673942834337;0.3580326057165663
2013-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;0.07222554293684001;0.020970727756566006;0.05195270512361161;0.29035057271780634;0.7096494272821937
2013-12-31;COSAN S.A.;0.6533420098746834;0.308764383204597;6.992795095786897;0.4725922694972892;0.5274077305027107
2013-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1.3315426019495618;0.5017862641855347;22.186630966239814;0.376845820367182;0.6231541796328179
2013-12-31;DOHLER S.A.;0.045136160258011766;0.03441790222773349;0.4406918727131611;0.7625350058797755;0.2374649941202245
2013-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;1.7638569342940444;0.5692593552023392;3.8561974290787533;0.32273555986000424;0.6772644401399958
2013-12-31;EMBPAR PARTICIPAÇÕES S/A;-7.924962373683079;0.8376902666431822;5.81257638478218;-0.10570274370323234;1.1057027437032323
2013-12-31;EMBRAER S.A.;0.6041306337788572;0.21635041798697072;3.201071683215174;0.35811860198793705;0.641881398012063
2013-12-31;ENAUTA PARTICIPAÇÕES S.A.;0.06969698101788376;0.05524391796720386;1.3364641455668496;0.7926299986082418;0.20737000139175824
2013-12-31;ENGIE BRASIL ENERGIA S.A.;0.6517825803212945;0.2763118621930385;1.464693389409483;0.42393256668018237;0.5760674333198176
2013-12-31;GERDAU S.A.;0.5217482834650037;0.28698382754697066;6.065435483220987;0.5500426865634722;0.44995731343652773
2013-12-31;HIDROVIAS DO BRASIL S.A.;0.38844664560251835;0.27271832651080785;-6.411934830810758;0.7020740933102803;0.29792590668971974
2013-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;-0.15109794672078694;0.015361765487704453;0.07043021749505693;-0.10166759920365678;1.1016675992036569
2013-12-31;IGUA SANEAMENTO S.A.;3.2541703345884407;0.6438775920931782;18.32237910783456;0.1978622892752202;0.8021377107247798
2013-12-31;JSL S.A.;3.4392855136553266;0.5985666107156347;9.834107823714906;0.1740380693429167;0.8259619306570833
2013-12-31;KLABIN S.A.;1.2913085491835488;0.46674478816174486;6.221652496488726;0.3614510168440006;0.6385489831559994
2013-12-31;MANGELS INDUSTRIAL S.A.;-3.6663971142750706;0.8994795091559578;-10.237467018469657;-0.2453306287128161;1.245330628712816
2013-12-31;MOURA DUBEUX ENGENHARIA S/A;1.4891776372029406;0.4122641892166011;5.872572815533981;0.2768401693104521;0.7231598306895479
2013-12-31;OMEGA GERAÇÃO S.A.;0.6344906580982982;0.3636505732884119;-20.359427207637232;0.5731377895749467;0.42686221042505335
2013-12-31;OSX BRASIL S.A.;2.2813703311240245;0.5884770237452243;-2.1905714953034825;0.25794892469530945;0.7420510753046905
2013-12-31;PADTEC HOLDING S.A.;1.397169507015752;0.2328503703139577;29.382419446014698;0.16665864030435965;0.8333413596956404
2013-12-31;PBG S/A;1.527877533788186;0.3239379030796501;2.113241008413054;0.21201823831814948;0.7879817616818505
2013-12-31;PETRO RIO S.A.;0.04838450210986128;0.03898566371181408;-0.027014910019391776;0.8057469233287486;0.19425307667125136
2013-12-31;POSITIVO TECNOLOGIA S.A.;0.858305664304475;0.29484597288765324;7.4031844411198975;0.3435209449847691;0.6564790550152309
2013-12-31;RAIA DROGASIL S.A.;0.1052113401773885;0.06774175429353921;1.6339749322583659;0.643863619447535;0.35613638055246505
2013-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;-2.8425679670159285;0.6673967817312227;535.481726618705;-0.23478656956506924;1.2347865695650693
2013-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;0.8106729679781775;0.3605720818706293;4.919702442326061;0.4447811831815459;0.5552188168184541
2013-12-31;RUMO S.A.;1.5162877383366589;0.36926241237819696;5.748541285515586;0.24353056681924462;0.7564694331807554
2013-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;0.8641624381230114;0.33610426317976455;9.072632521781614;0.3889364410582272;0.6110635589417728
2013-12-31;SER EDUCACIONAL S.A.;0.23891032997611694;0.13423039340772874;0.7849582902648168;0.5618442426543352;0.4381557573456648
2013-12-31;SUZANO HOLDING S.A.;1.1874396235645612;0.46967015065592177;13.674282047915705;0.39553181596385034;0.6044681840361497
2013-12-31;SUZANO S.A.;1.2048935183352782;0.4743019011546615;13.199488092565657;0.3936463213861197;0.6063536786138802
2013-12-31;TAURUS ARMAS S.A.;4.9265786715801445;0.6074230593179257;44.87154532410007;0.12329511001660341;0.8767048899833966
2013-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;1.0144710972937916;0.4770947465059019;3.305678300294436;0.4702891465105337;0.5297108534894662
2013-12-31;TRONOX PIGMENTOS DO BRASIL S.A.;0.00842332049666745;0.006343272914403339;0.308964316797215;0.7530608525358797;0.2469391474641203
2013-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;0.002713063131079429;0.002168276978893361;0.04019339009958147;0.7991988664232383;0.2008011335767617
2013-12-31;VALE S.A.;0.4534320090025598;0.2363195165980209;2.062912400335978;0.5211796077605249;0.47882039223947515
